Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
22-06-05,Delhi,Delhi,Town Hall,Residential and others,4.7,30.3,106,647
7/5/2005,Delhi,Delhi,Town Hall,Residential and others,NA,6.3,43,136
7/6/2005,Delhi,Delhi,Town Hall,Residential and others,NA,8.7,35,73
7/12/2005,Delhi,Delhi,Town Hall,Residential and others,NA,39.8,62,150
13-07-05,Delhi,Delhi,Town Hall,Residential and others,NA,45.8,44,131
19-07-05,Delhi,Delhi,Town Hall,Residential and others,NA,43.2,59,493
20-07-05,Delhi,Delhi,Town Hall,Residential and others,NA,44,88,639
26-07-05,Delhi,Delhi,Town Hall,Residential and others,8.5,31.8,48,203
27-07-05,Delhi,Delhi,Town Hall,Residential and others,2.9,36.5,37,187
8/2/2005,Delhi,Delhi,Town Hall,Residential and others,NA,31,43,213
8/3/2005,Delhi,Delhi,Town Hall,Residential and others,3.4,30.9,35,225
8/9/2005,Delhi,Delhi,Town Hall,Residential and others,NA,27.5,51,403
8/10/2005,Delhi,Delhi,Town Hall,Residential and others,NA,26.7,49,432
16-08-05,Delhi,Delhi,Town Hall,Residential and others,5.1,35.7,68,317
17-08-05,Delhi,Delhi,Town Hall,Residential and others,3.6,32.2,66,312
23-08-05,Delhi,Delhi,Town Hall,Residential and others,3,36.2,79,488
24-08-05,Delhi,Delhi,Town Hall,Residential and others,NA,26,69,466
9/7/2005,Delhi,Delhi,Town Hall,Residential and others,12.1,37.7,45,228
9/8/2005,Delhi,Delhi,Town Hall,Residential and others,7.3,43.5,63,260
13-09-05,Delhi,Delhi,Town Hall,Residential and others,NA,23.4,46,164
14-09-05,Delhi,Delhi,Town Hall,Residential and others,NA,19.6,45,147
20-09-05,Delhi,Delhi,Town Hall,Residential and others,8.3,44,94,326
21-09-05,Delhi,Delhi,Town Hall,Residential and others,5.9,28.7,45,187
28-09-05,Delhi,Delhi,Town Hall,Residential and others,4.2,31.4,78,413
29-09-05,Delhi,Delhi,Town Hall,Residential and others,6.1,33.9,75,441
10/4/2005,Delhi,Delhi,Town Hall,Residential and others,5.7,56,152,769
10/5/2005,Delhi,Delhi,Town Hall,Residential and others,9.9,49.9,123,632
10/10/2005,Delhi,Delhi,Town Hall,Residential and others,9.6,78.7,158,676
10/11/2005,Delhi,Delhi,Town Hall,Residential and others,9,57.4,149,539
18-10-05,Delhi,Delhi,Town Hall,Residential and others,16.8,109.4,264,835
19-10-05,Delhi,Delhi,Town Hall,Residential and others,12.6,81.9,185,637
25-10-05,Delhi,Delhi,Town Hall,Residential and others,13.5,117,383,939
26-10-05,Delhi,Delhi,Town Hall,Residential and others,11,85.7,289,892
11/8/2005,Delhi,Delhi,Town Hall,Residential and others,16.4,76.7,308,856
11/9/2005,Delhi,Delhi,Town Hall,Residential and others,12.2,70.8,266,737
14-11-05,Delhi,Delhi,Town Hall,Residential and others,6.4,53.9,136,584
15-11-05,Delhi,Delhi,Town Hall,Residential and others,8,48.4,151,622
22-11-05,Delhi,Delhi,Town Hall,Residential and others,15.4,110.6,277,777
23-11-05,Delhi,Delhi,Town Hall,Residential and others,21.2,96.2,268,730
28-11-05,Delhi,Delhi,Town Hall,Residential and others,29.7,119.1,359,825
29-11-05,Delhi,Delhi,Town Hall,Residential and others,22,84.2,212,588
12/6/2005,Delhi,Delhi,Town Hall,Residential and others,22.9,116.4,405,923
12/7/2005,Delhi,Delhi,Town Hall,Residential and others,22.1,114.2,440,965
13-12-05,Delhi,Delhi,Town Hall,Residential and others,9,89.3,220,642
14-12-05,Delhi,Delhi,Town Hall,Residential and others,9.3,110.2,205,736
20-12-05,Delhi,Delhi,Town Hall,Residential and others,8.4,146,625,1100
21-12-05,Delhi,Delhi,Town Hall,Residential and others,9.5,108.1,508,872
27-12-05,Delhi,Delhi,Town Hall,Residential and others,21,157.5,485,1054
28-12-05,Delhi,Delhi,Town Hall,Residential and others,17,152.5,578,1136
