Stn Code,Sampling Date,State,City/Town/Village/Area,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
59,4/4/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",13,44,127,213
59,4/9/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",13,39,149,232
59,16-04-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",10,30,63,121
59,22-04-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",8,26,90,167
59,25-04-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",9,30,68,116
59,6/9/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",12,52,370,NA
59,6/12/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",10,46,NA,755
59,20-06-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",15,54,102,173
59,7/1/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",12,50,129,304
59,7/4/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",12,51,222,510
59,7/9/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",7,34,253,339
59,14-07-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",11,51,144,204
59,17-07-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",8,41,107,167
59,22-07-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",4,11,NA,NA
59,25-07-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",NA,NA,80,191
59,30-07-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",4,20,29,30
59,8/5/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",8,44,57,160
59,8/8/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",NA,NA,117,253
59,13-08-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",12,39,89,540
59,19-08-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",10,45,93,297
59,25-08-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",11,43,107,223
59,28-08-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",12,45,97,250
59,9/3/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",9,43,128,263
59,9/8/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",10,41,74,194
59,9/11/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",6,25,39,94
59,16-09-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",11,45,79,175
59,19-09-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",12,46,69,269
59,24-09-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",13,48,79,193
59,29-09-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",11,45,NA,250
59,10/6/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",15,49,NA,196
59,10/9/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",16,50,NA,319
59,14-10-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",15,49,NA,376
59,17-10-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",15,47,NA,246
59,22-10-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",11,53,193,408
59,27-10-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",19,61,272,586
59,30-10-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",12,42,154,325
59,11/5/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",12,50,161,494
59,11/10/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",15,51,222,444
59,13-11-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",13,53,156,474
59,18-11-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",15,49,195,353
59,21-11-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",15,53,195,279
59,27-11-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",12,50,102,270
59,12/4/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",10,42,236,485
59,12/9/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",10,50,168,481
59,12/12/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",13,46,180,296
59,17-12-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",13,46,NA,196
59,22-12-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",11,48,65,330
60,1/3/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",8,31,100,282
60,1/8/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",7,18,270,379
60,13-01-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",9,32,116,238
60,16-01-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",8,37,137,283
60,21-01-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",10,35,126,236
60,24-01-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",7,28,89,359
60,29-01-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",8,37,85,251
60,2/4/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",8,24,68,121
60,2/7/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",10,31,83,205
60,13-02-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",8,35,99,268
60,18-02-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",6,18,62,135
60,21-02-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",9,39,66,251
60,26-02-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",NA,NA,71,249
60,3/4/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",NA,NA,81,NA
60,3/7/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",NA,NA,87,NA
60,3/12/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",9,39,98,318
60,18-03-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",9,19,93,84
60,24-03-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",10,32,101,335
60,27-03-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",10,30,66,261
60,4/2/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",7,36,75,207
60,4/7/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",7,28,160,293
60,4/10/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",9,39,126,363
60,17-04-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",9,39,69,305
60,23-04-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",10,34,102,312
60,28-04-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",9,28,66,265
60,5/2/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",11,31,159,395
60,5/7/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",10,36,111,343
60,5/12/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",8,32,126,440
60,19-05-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",9,33,149,646
60,22-05-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",8,31,NA,239
60,27-05-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",8,27,131,556
60,6/2/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",6,25,104,313
60,6/5/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",9,30,195,NA
60,6/10/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",10,34,312,NA
60,13-06-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",7,33,130,247
60,18-06-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",9,29,72,231
60,23-06-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",10,28,66,182
60,26-06-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",9,32,134,474
60,7/2/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",8,29,67,208
60,7/7/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",7,22,NA,133
60,7/10/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",5,14,NA,79
60,15-07-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",7,24,NA,96
60,18-07-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",5,19,29,89
60,23-07-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",10,23,76,137
60,28-07-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",8,27,59,110
60,8/1/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",7,26,36,132
60,8/6/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",10,29,20,84
60,8/11/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",7,26,21,85
60,14-08-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",NA,NA,13,NA
60,21-08-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",9,24,52,98
60,26-08-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",12,31,59,188
60,9/1/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",9,32,34,215
60,9/4/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",10,26,NA,113
60,9/9/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",11,38,122,354
60,9/12/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",5,39,93,259
60,17-09-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",8,34,36,94
60,22-09-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",10,38,37,171
60,25-09-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",10,32,48,141
60,10/1/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",11,39,93,384
60,10/7/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",11,42,41,218
60,10/10/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",9,33,103,355
60,15-10-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",10,45,102,282
60,20-10-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",14,46,162,345
60,23-10-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",14,54,256,606
60,28-10-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",16,49,164,379
60,11/3/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",10,36,281,411
60,11/6/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",8,39,140,269
60,11/11/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",11,33,114,343
60,14-11-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",10,34,148,373
60,19-11-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",10,25,132,265
60,24-11-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",9,32,125,319
60,12/2/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",8,27,93,285
60,12/5/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",10,28,95,268
60,12/10/2003,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",8,31,93,279
60,15-12-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",7,27,51,215
60,18-12-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",7,34,64,164
60,23-12-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",13,41,221,472
60,29-12-03,Delhi,Delhi,Central Pollution Control Board,"Residential, Rural and other Areas",11,45,289,497
144,1/7/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,34,NA,329
144,1/8/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",8,50,NA,392
144,14-01-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,76,NA,450
144,15-01-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,94,NA,625
144,21-01-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,69,NA,448
144,22-01-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,65,NA,628
144,28-01-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,42,NA,143
144,29-01-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,48,NA,279
144,2/4/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,32,NA,208
144,2/5/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,39,NA,290
144,2/11/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,81,NA,401
144,2/12/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,65,NA,339
144,18-02-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",8,22,NA,105
144,19-02-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,51,NA,285
144,25-02-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,45,NA,210
144,26-02-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,52,NA,323
144,3/4/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,28,NA,367
144,3/5/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,41,NA,263
144,3/11/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,71,NA,352
144,3/12/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",11,60,NA,366
144,25-03-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",9,43,NA,291
144,26-03-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",8,40,NA,271
144,28-03-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",8,37,NA,333
144,29-03-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",10,38,NA,256
144,4/1/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,31,NA,346
144,4/2/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",14,55,NA,361
144,4/7/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",9,44,NA,320
144,4/8/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",7,58,NA,305
144,18-04-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",10,53,NA,585
144,19-04-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",12,41,NA,717
144,28-04-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",14,44,NA,317
144,29-04-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",10,51,NA,396
144,5/6/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",12,63,NA,485
144,5/7/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",15,65,NA,575
144,5/10/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",11,64,NA,590
144,5/11/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",14,38,NA,640
144,16-05-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",7,53,NA,420
144,27-05-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",7,64,NA,995
144,29-05-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,43,NA,1294
144,30-05-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,43,NA,394
144,6/3/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,28,NA,772
144,6/4/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",7,26,NA,1465
144,17-06-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,23,NA,747
144,18-06-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,25,NA,194
144,21-06-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,36,NA,197
144,22-06-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",8,24,NA,215
144,25-06-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,22,NA,193
144,26-06-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,21,NA,397
144,7/1/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",7,17,NA,380
144,7/2/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",7,14,NA,251
144,7/8/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,23,NA,127
144,7/9/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,25,NA,89
144,22-07-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",7,26,NA,94
144,23-07-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,28,NA,155
144,29-07-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,22,NA,162
144,30-07-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,19,NA,249
144,8/5/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",8,39,NA,155
144,8/6/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,45,NA,133
144,8/11/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,32,NA,110
144,8/12/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,31,NA,161
144,19-08-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,25,NA,173
144,20-08-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,24,NA,206
144,26-08-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,29,NA,120
144,27-08-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",7,26,NA,117
144,9/2/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,32,NA,144
144,9/3/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",7,33,NA,111
144,9/9/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,50,NA,247
144,9/10/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,35,NA,167
144,16-09-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,32,NA,114
144,17-09-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",7,29,NA,86
144,23-09-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,31,NA,126
144,24-09-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",7,25,NA,131
144,10/7/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,43,NA,322
144,10/8/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,57,NA,428
144,14-10-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",9,54,NA,374
144,15-10-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",10,61,NA,468
144,20-10-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",7,66,NA,761
144,21-10-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",26,62,NA,747
144,28-10-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,76,NA,437
144,29-10-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,75,NA,529
144,11/4/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,91,NA,562
144,11/5/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,89,NA,525
144,15-11-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",7,62,NA,563
144,16-11-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",11,59,NA,382
144,18-11-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,54,NA,326
144,19-11-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",7,69,NA,344
144,28-11-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",9,77,NA,583
144,29-11-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",9,76,NA,539
144,12/6/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,64,NA,505
144,12/7/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",8,77,NA,613
144,12/9/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,65,NA,526
144,12/10/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,63,NA,439
144,16-12-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,42,NA,222
144,17-12-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,44,NA,206
144,23-12-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,53,NA,516
144,24-12-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,36,NA,276
145,3/4/2003,Delhi,Delhi,NA,Industrial Area,23,26,NA,430
145,3/5/2003,Delhi,Delhi,NA,Industrial Area,20,25,NA,356
145,3/11/2003,Delhi,Delhi,NA,Industrial Area,17,45,NA,576
145,3/12/2003,Delhi,Delhi,NA,Industrial Area,27,51,NA,559
145,21-03-03,Delhi,Delhi,NA,Industrial Area,28,58,NA,508
145,22-03-03,Delhi,Delhi,NA,Industrial Area,20,53,NA,584
145,28-03-03,Delhi,Delhi,NA,Industrial Area,14,34,NA,373
145,29-03-03,Delhi,Delhi,NA,Industrial Area,14,34,NA,452
145,4/1/2003,Delhi,Delhi,NA,Industrial Area,10,34,NA,522
145,4/2/2003,Delhi,Delhi,NA,Industrial Area,20,51,NA,528
145,4/7/2003,Delhi,Delhi,NA,Industrial Area,9,49,NA,436
145,4/8/2003,Delhi,Delhi,NA,Industrial Area,15,63,NA,404
145,18-04-03,Delhi,Delhi,NA,Industrial Area,16,42,NA,463
145,19-04-03,Delhi,Delhi,NA,Industrial Area,13,39,NA,568
145,28-04-03,Delhi,Delhi,NA,Industrial Area,22,42,NA,266
145,29-04-03,Delhi,Delhi,NA,Industrial Area,9,51,NA,183
145,5/3/2003,Delhi,Delhi,NA,Industrial Area,10,46,NA,1182
145,5/4/2003,Delhi,Delhi,NA,Industrial Area,26,48,NA,556
145,5/6/2003,Delhi,Delhi,NA,Industrial Area,19,60,NA,557
145,5/7/2003,Delhi,Delhi,NA,Industrial Area,23,64,NA,586
145,23-05-03,Delhi,Delhi,NA,Industrial Area,11,52,NA,371
145,24-05-03,Delhi,Delhi,NA,Industrial Area,16,42,NA,767
145,27-05-03,Delhi,Delhi,NA,Industrial Area,9,56,NA,1067
145,28-05-03,Delhi,Delhi,NA,Industrial Area,6,44,NA,1450
145,6/7/2003,Delhi,Delhi,NA,Industrial Area,6,33,NA,1795
145,6/8/2003,Delhi,Delhi,NA,Industrial Area,6,27,NA,653
145,17-06-03,Delhi,Delhi,NA,Industrial Area,6,35,NA,977
145,18-06-03,Delhi,Delhi,NA,Industrial Area,7,39,NA,265
145,21-06-03,Delhi,Delhi,NA,Industrial Area,7,38,NA,245
145,22-06-03,Delhi,Delhi,NA,Industrial Area,6,27,NA,183
145,25-06-03,Delhi,Delhi,NA,Industrial Area,6,26,NA,218
145,26-06-03,Delhi,Delhi,NA,Industrial Area,7,28,NA,517
145,7/1/2003,Delhi,Delhi,NA,Industrial Area,6,21,NA,521
145,7/2/2003,Delhi,Delhi,NA,Industrial Area,6,27,NA,226
145,7/11/2003,Delhi,Delhi,NA,Industrial Area,6,29,NA,146
145,7/12/2003,Delhi,Delhi,NA,Industrial Area,6,22,NA,149
145,22-07-03,Delhi,Delhi,NA,Industrial Area,5,19,NA,152
145,23-07-03,Delhi,Delhi,NA,Industrial Area,6,22,NA,159
145,29-07-03,Delhi,Delhi,NA,Industrial Area,7,26,NA,212
145,30-07-03,Delhi,Delhi,NA,Industrial Area,7,29,NA,343
145,8/5/2003,Delhi,Delhi,NA,Industrial Area,7,40,NA,186
145,8/6/2003,Delhi,Delhi,NA,Industrial Area,7,40,NA,158
145,8/11/2003,Delhi,Delhi,NA,Industrial Area,12,28,NA,195
145,8/12/2003,Delhi,Delhi,NA,Industrial Area,12,29,NA,197
145,23-08-03,Delhi,Delhi,NA,Industrial Area,15,27,NA,162
145,24-08-03,Delhi,Delhi,NA,Industrial Area,7,24,NA,97
145,26-08-03,Delhi,Delhi,NA,Industrial Area,7,32,NA,109
145,27-08-03,Delhi,Delhi,NA,Industrial Area,6,28,NA,95
145,9/6/2003,Delhi,Delhi,NA,Industrial Area,7,31,NA,126
145,9/7/2003,Delhi,Delhi,NA,Industrial Area,13,25,NA,164
145,9/9/2003,Delhi,Delhi,NA,Industrial Area,11,43,NA,338
145,9/10/2003,Delhi,Delhi,NA,Industrial Area,12,31,NA,232
145,16-09-03,Delhi,Delhi,NA,Industrial Area,10,33,NA,194
145,17-09-03,Delhi,Delhi,NA,Industrial Area,7,29,NA,132
145,23-09-03,Delhi,Delhi,NA,Industrial Area,6,30,NA,146
145,24-09-03,Delhi,Delhi,NA,Industrial Area,9,27,NA,156
145,10/11/2003,Delhi,Delhi,NA,Industrial Area,33,49,NA,563
145,10/12/2003,Delhi,Delhi,NA,Industrial Area,33,48,NA,526
145,14-10-03,Delhi,Delhi,NA,Industrial Area,27,65,NA,547
145,15-10-03,Delhi,Delhi,NA,Industrial Area,25,59,NA,700
145,20-10-03,Delhi,Delhi,NA,Industrial Area,25,65,NA,613
145,21-10-03,Delhi,Delhi,NA,Industrial Area,17,63,NA,714
145,28-10-03,Delhi,Delhi,NA,Industrial Area,18,73,NA,555
145,29-10-03,Delhi,Delhi,NA,Industrial Area,23,58,NA,603
145,11/4/2003,Delhi,Delhi,NA,Industrial Area,7,94,NA,616
145,11/5/2003,Delhi,Delhi,NA,Industrial Area,9,103,NA,510
145,11/11/2003,Delhi,Delhi,NA,Industrial Area,13,77,NA,695
145,11/12/2003,Delhi,Delhi,NA,Industrial Area,10,82,NA,685
145,18-11-03,Delhi,Delhi,NA,Industrial Area,15,41,NA,529
145,19-11-03,Delhi,Delhi,NA,Industrial Area,22,45,NA,477
145,25-11-03,Delhi,Delhi,NA,Industrial Area,24,64,NA,600
145,26-11-03,Delhi,Delhi,NA,Industrial Area,26,72,NA,658
145,12/3/2003,Delhi,Delhi,NA,Industrial Area,13,82,NA,922
145,12/4/2003,Delhi,Delhi,NA,Industrial Area,9,89,NA,982
145,12/9/2003,Delhi,Delhi,NA,Industrial Area,6,58,NA,429
145,12/10/2003,Delhi,Delhi,NA,Industrial Area,13,71,NA,447
145,16-12-03,Delhi,Delhi,NA,Industrial Area,11,51,NA,311
145,17-12-03,Delhi,Delhi,NA,Industrial Area,6,52,NA,310
145,27-12-03,Delhi,Delhi,NA,Industrial Area,18,54,NA,505
145,28-12-03,Delhi,Delhi,NA,Industrial Area,12,52,NA,489
146,1/7/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,43,NA,334
146,1/8/2003,Delhi,Delhi,NA,"Residential, Rural and other Areas",14,56,NA,469
146,14-01-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",6,119,NA,505
146,15-01-03,Delhi,Delhi,NA,"Residential, Rural and other Areas",7,120,NA,721
